USRID	RST
62804	0.073151661
73747	0.015290107300000001
45450	0.1174446006
18363	0.0097246884
65009	0.00467871887
48995	0.00649151636
93412	0.0259399249
30884	0.005134337470000001
60819	0.00283266476
29093	0.0350828865
37795	0.014754798900000001
93541	0.016452147300000004
25161	0.150108941
21239	0.0104355359
46037	0.0662243896
58565	0.005261925169999999
82299	0.0030357813700000002
93888	0.00377398074
78180	0.0279074488
36434	0.12255915700000002
51668	0.00410544379
37488	0.375274621
4914	0.112163649
24248	0.0089569611
26306	0.014120883800000001
94830	0.0396823316
45494	0.00768145414
90629	0.017297307600000002
41110	0.00440639996
74896	0.444222829
36168	0.327435378
6621	0.13118464500000002
68208	0.00692777985
44750	0.031730390600000005
47880	0.022167852600000003
96896	0.014245621
74152	0.0114383235
30016	0.0136163999
34801	0.010254941350000001
65803	0.0396756702
56926	0.12017916000000001
1238	0.007560013
49228	0.0156903325
51312	0.0561031651
83981	0.0076109229
7261	0.013431536100000002
36282	0.0211390193
56936	0.006461340980000001
77174	0.0045466155
97226	0.040625945
68882	0.0174796072
11099	0.0227024641
42687	0.0039346875600000004
29766	0.0036626889400000005
98711	0.006193740130000001
9429	0.0039282434300000005
90967	0.0208140358
36587	0.0100454966
38327	0.00293543117
25470	0.00321302594
85827	0.027384257300000006
29656	0.051717930100000004
46052	0.0031290599700000005
90880	0.04706730370000001
14518	0.006179812950000001
83735	0.0178764417
66238	0.08500642300000001
85192	0.005699560250000001
24166	0.00429057744
65089	0.004591528070000001
45001	0.0118660848
34909	0.0174785215
39661	0.00473002491
16664	0.0269494661
68408	0.11241506400000001
84743	0.528316969
57606	0.0276801427
37051	0.0403006692
25845	0.04233504540000001
54866	0.0470713785
65123	0.0205072589
67938	0.00680131397
98194	0.013491796600000001
58451	0.024820223700000005
63022	0.007182162400000001
88437	0.00463866424
63767	0.227265779
85455	0.00396852164
96010	0.05073360100000001
24507	0.0208896078
4405	0.0123156327
21099	0.004001490349999999
83026	0.0028363043700000003
93144	0.00218216231
93831	0.0180198633
56133	0.0086145891
39278	0.0346327066
41471	0.028815003900000004
17124	0.336986876
4696	0.0195236319
62721	0.0390644115
8197	0.0253835543
50480	0.007602664509999999
5625	0.00416806887
80005	0.023104196299999998
11059	0.00539531942
497	0.0201632091
55385	0.024393190600000003
95081	0.00658949614
79013	0.00777813734
86323	0.0094758445
21914	0.006206750069999999
19643	0.01810553
80003	0.0048543582
67730	0.018900058400000003
48999	0.00550714567
33107	0.0446428527
37099	0.140745432
47489	0.0036178599700000006
60324	0.0368331376
55861	0.0646031613
43763	0.0402968327
79568	0.0551221442
73670	0.0277346131
48728	0.0149766791
37924	0.013343237200000002
33065	0.00234538386
97668	0.00617182684
82334	0.038353198899999996
84021	0.00334609665
59449	0.0281869389
97722	0.054829382600000004
95442	0.023356129300000007
16645	0.0499557393
2958	0.0194651237
98889	0.052252779799999996
48818	0.0361153577
6514	0.021834270500000003
44509	0.026007064999999996
83656	0.0264278447
8432	0.0212730306
29618	0.030564772200000003
23637	0.0105039366
35660	0.114357395
81945	0.214904936
26396	0.0076317349
4968	0.120376644
39267	0.00397755061
55140	0.005912319660000001
86963	0.015747453300000002
47570	0.031099870400000004
96184	0.00532435583
17215	0.0188860553
24171	0.0328396672
19869	0.00740403477
88343	0.0260951232
96288	0.046695653399999995
45521	0.5999842730000001
91738	0.029693551300000003
29534	0.00530940549
48230	0.00453666697
53525	0.00505766437
47126	0.024449422300000002
9122	0.026529242100000003
97549	0.0038479180200000004
61284	0.0057354429
37649	0.0359630836
63465	0.00307600603
93135	0.073952554
22961	0.0094813687
90570	0.0482494581
96115	0.0600106198
18706	0.9765757990000001
40217	0.016391403
97153	0.00575023937
18713	0.00303746082
34310	0.010908118400000002
45436	0.0331766646
52221	0.0424062804
31539	0.030108068400000007
68179	0.00599968217
19434	0.00320117969
69595	0.054682216400000004
46831	0.00365914555
80583	0.00238632079
75899	0.004011373550000001
28771	0.00401027038
23925	0.00850820105
1423	0.0206352306
83225	0.013404577300000001
94567	0.012670680200000001
98941	0.0095197679
93983	0.0240851769
55053	0.00366133541
94749	0.00317971659
70481	0.00249876616
18712	0.0457943336
65536	0.009064261700000001
98169	0.039830226
38324	0.0224564571
80688	0.023727618000000002
85966	0.011693532200000002
62978	0.035952005100000003
79513	0.147601013
29271	0.0224507563
87130	0.026807179400000002
44781	0.023085371200000003
17687	0.0051249945499999994
20568	0.0322627928
37686	0.0176355509
50088	0.01450082695
49694	0.100396403
5347	0.0342722302
16053	0.094710768
90882	0.004558286710000001
81404	0.006078178000000001
24876	0.19731905900000002
45830	0.11585552380000001
84138	0.005682293390000001
5815	0.0263002599
11282	0.00613854828
62297	0.0587593126
89399	0.026251629800000002
32211	0.008812608999999999
2663	0.19828756200000003
25523	0.18433674900000002
14908	0.006505658040000001
75358	0.006760186400000001
4481	0.048036238700000004
33915	0.027098263100000006
35153	0.00484365937
72878	0.023515264600000002
76470	0.0292380946
50517	0.00492004736
3027	0.0205618879
18301	0.00288295638
42390	0.086295862
20465	0.0065223499
49067	0.00508646427
2513	0.0392105495
34691	0.0038129901400000004
96548	0.0107196218
77401	0.019776028600000002
51783	0.15968838900000001
41619	0.0185298394
49811	0.018965045
94069	0.00524254325
2937	0.0210097696
36954	0.013966583250000001
97372	0.0402269465
9457	0.008049863400000001
86176	0.0670244065
7789	0.0034159631100000006
64923	0.00527364646
79727	0.00568275522
43658	0.00311557533
52001	0.00368318746
73084	0.00297939847
91387	0.41255159700000005
57013	0.0286146062
34694	0.005252367540000001
63492	0.04445803550000001
195	0.1086189365
5603	0.0206219114
17913	0.004563740930000001
70977	0.0046482357
13186	0.0170206466
48285	0.0244448434
79046	0.005713930650000001
39993	0.008287695900000001
58016	0.0406037207
11516	0.024916564699999998
47261	0.00403428295
57924	0.00534628045
56366	0.0386656208
22049	0.34507854400000004
41386	0.017953782
62564	0.004229597329999999
8478	0.027483812000000003
35862	0.006129464700000001
35309	0.0147346821
17487	0.011200124700000001
29982	0.0390349698
94968	0.490198177
99875	0.0061572601600000006
72297	0.0137534094
92079	0.0240024805
41311	0.00428412716
49284	0.015126932800000003
20088	0.006319309600000001
83769	0.00492348242
85842	0.032764306800000004
987	0.0189913055
17237	0.006055908070000001
87752	0.0049958118
314	0.23349433300000003
77384	0.0028888444100000003
35794	0.0354769454
93557	0.0031236499000000004
17777	0.0214815388
64849	0.006391549950000001
21468	0.0177184831
85594	0.0075639691999999994
86387	0.0032405189000000003
30090	0.0034378384400000003
74095	0.21659411300000003
65424	0.9430182640000002
89420	0.0176728304
37348	0.0096749279
38078	0.006876095840000001
47241	0.0101114729
18695	0.00517225127
14856	0.00722167806
86988	0.00427994404
69423	0.0108586052
75213	0.019899407900000003
67001	0.00426298376
25326	0.0082601207
56604	0.0193377056
67630	0.00633572464
18532	0.014892538500000002
23776	0.049031268200000006
47771	0.109309524
13566	0.0034598101000000003
59257	0.00334067136
61308	0.06135546
43577	0.0064125838400000005
5801	0.00421564819
71188	0.0030705627300000003
94250	0.00351366302
1735	0.251260112
18058	0.09582113640000002
21658	0.059601071900000004
71230	0.0209725813
14455	0.0164723195
44397	0.9738116360000002
37378	0.11305108800000002
92714	0.0384293862
46939	0.0069817800700000005
65735	0.014634268800000001
78151	0.010843106199999999
16498	0.0038090407700000005
42223	0.00457658014
12545	0.00361144451
63171	0.005979261370000001
48703	0.00701615394
70068	0.006481264220000001
64026	0.008831503000000001
86720	0.00458129709
86173	0.0365654652
29699	0.0529642112
93583	0.031626484700000006
6949	0.007636267
33192	0.0035500703000000003
37472	0.016949711200000002
9260	0.129699227
99552	0.0059638309399999995
18135	0.0182390226
37167	0.0153594934
34616	0.0378965754
3431	0.0163956627
62668	0.0100975228
5340	0.042392138
5179	0.026044243700000004
67873	0.043373269500000006
43241	0.006685894860000001
7458	0.016667284
79327	0.046854116099999996
85429	0.0334449689
45017	0.019173663400000002
76169	0.0342511769
29083	0.0457711789
95330	0.00448822339
7386	0.00554343364
46858	0.033574832
55641	0.21774696000000002
66743	0.005969291150000001
88151	0.00738356276
72398	0.01078257435
40248	0.0037719336500000003
87987	0.0766658846
37068	0.00506594031
15778	0.00620984112
47154	0.0050065584100000005
83489	0.020444353800000002
59527	0.0026695626100000005
39403	0.00479037034
59144	0.0687612705
40399	0.9281251200000001
13047	0.0114740232
79763	0.0177797428
51823	0.0349464783
32190	0.030534353299999997
5315	0.030171332500000002
53181	0.0144723914
79382	0.0219289852
64880	0.037472487299999996
85351	0.0201578621
26065	0.006276811400000001
84712	0.07671110119999999
34069	0.07084158000000002
4568	0.01030733285
86802	0.0058686198000000005
4926	0.0063680159
62298	0.008371325300000001
20834	0.005880754050000001
87736	0.019209655500000002
85323	0.005127572050000001
89354	0.056652149400000004
84051	0.032470931200000004
80350	0.0349602589
27532	0.0862789216
5102	0.021016443500000002
58690	0.0650970129
39428	0.0147115287
53674	0.00798838745
58101	0.0337851641
24823	0.00674489166
48894	0.009119521
42153	0.0429973778
59492	0.0207520312
34276	0.338358242
89865	0.00515071858
352	0.00541802344
63795	0.290039225
54931	0.0042398066600000004
51513	0.0206397484
36502	0.146129458
33397	0.0165068494
82792	0.0276077277
14209	0.17000548200000004
35883	0.0382295718
8103	0.0278197512
28849	0.082537311
40364	0.06371595170000001
32398	0.0350565637
55893	0.006361653030000001
22501	0.018128827
2493	0.024043774300000004
26764	0.006137157440000001
49362	0.020642999999999998
3633	0.0045048677700000005
11903	0.0047175169399999994
5682	0.0032721217700000006
94892	0.00276057426
97848	0.214370458
9832	0.008968032
39978	0.0214902562
53755	0.00535277001
97149	0.009488328
25207	0.12472680300000001
16169	0.0585318915
26893	0.0133849634
74404	0.0053843052899999995
60745	0.12037439800000001
98472	0.013220685499999999
4812	0.09302087450000002
43706	0.017661005800000004
12271	0.0147001475
10839	0.0037038493500000003
13386	0.0032539064400000004
8991	0.00703093348
4192	0.0030880336500000004
45846	0.10792674740000002
14775	0.0043632922299999995
14133	0.06031539600000001
21697	0.0089390798
10853	0.8512109540000001
89481	0.0120041449
51799	0.007221805080000001
80203	0.005266012600000001
7280	0.0032961059500000002
18741	0.12902949800000002
86645	0.019203832350000002
48001	0.0991209705
953	0.0285053963
34024	0.0142927623
78858	0.0049127316
61753	0.0366428922
26896	0.048255044600000005
91666	0.04174179120000001
72483	0.027800760799999998
97465	0.0277190458
30063	0.0209657191
75518	0.0543461234
27491	0.102590075
79813	0.0103882934
34236	0.007206063340000001
17859	0.0091469053
57062	0.00667715309
46072	0.010277660299999998
65456	0.007260974860000002
95553	0.16067377400000002
89417	0.306902368
27710	0.0227342242
91728	0.0846741665
35221	0.00504284326
22149	0.007352977100000001
14064	0.015268363
58628	0.0141834913
71455	0.00864200305
15923	0.0808434125
24979	0.00665301712
83424	0.151422544
23010	0.0497716838
93392	0.023276153200000003
10889	0.0161410726
39605	0.00395207506
35028	0.0339124192
66911	0.0057210962
90865	0.00815337645
386	0.0044006246600000005
36960	0.0042698878
28408	0.008266524800000001
37307	0.00518811576
65855	0.020463385500000004
43955	0.0502210754
62610	0.0029972485900000003
61184	0.0574070054
30143	0.0056769913600000005
37451	0.0230864862
83504	0.04620841180000001
78167	0.0180422784
94341	0.021231805799999996
642	0.007519613520000001
42517	0.0493115425
65634	0.0173606603
76861	0.00704930917
43228	0.005933227459999999
98894	0.030048574200000004
63402	0.0032052331200000004
29807	0.047483504600000004
17144	0.0413517158
71820	0.0050360899
94767	0.0332308264
14931	0.005848595069999999
6033	0.0322049337
84200	0.085252445
99915	0.0100022086
97270	0.068842887
97151	0.024787189300000005
42338	0.0038477820600000007
79216	0.0581323398
55501	0.0085021004
84664	0.00696045839
93655	0.022312792100000003
54526	0.0045368771
28804	0.0032047150300000002
57009	0.01014414965
20590	0.0194765466
40573	0.00400964068
93324	0.0039563190400000005
21195	0.005265302270000001
51612	0.05292353300000001
94848	0.028603738400000002
30739	0.007320464500000001
1982	0.0590560822
55155	0.023680016
33620	0.021033808
90391	0.09869994240000002
14961	0.015528295600000002
51095	0.0448587998
42979	0.0505310558
93448	0.006402692410000001
96793	0.00617533516
8213	0.0124800221
9081	0.0090823557
16021	0.04048795200000001
47761	0.0182396882
89424	0.0030653456600000005
21507	0.025079154500000003
25183	0.00401764776
67903	0.00392705275
3357	0.09556831660000001
30714	0.007569025900000001
68931	0.026592165
99359	0.030462702100000003
22089	0.039958437900000005
25616	0.00501712858
86126	0.0039227429300000005
747	0.00722409312
48227	0.004410768430000001
76815	0.0174570456
25630	0.0569852163
16997	0.0046722902
98290	0.0257585248
99636	0.039716623900000005
71384	0.07036311420000001
19813	0.023497191900000006
4793	0.01021448315
91362	0.00539401794
98928	0.655315037
9504	0.00338661892
75642	0.0030350290700000004
82921	0.00371670495
31638	0.052447686800000004
68786	0.007396213170000001
18268	0.024137877000000002
93936	0.0196791688
62733	0.0205574371
38812	0.0277507834
55458	0.0314403798
83425	0.021742032099999996
13905	0.0043738681700000006
95172	0.0063829884
52329	0.00565948432
85477	0.0155464967
82198	0.022495850499999998
90659	0.0414289943
65473	0.23418912000000003
14470	0.0272026669
65147	0.025318972300000006
78754	0.0374871533
55903	0.068910635
44046	0.0063716130999999995
8736	0.012345519400000001
30175	0.008538919200000002
54026	0.05206351470000001
9450	0.06377716650000001
30957	0.021281378
38463	0.0104485464
10677	0.0645637006
37665	0.0163869105
36493	0.0532116245
42822	0.0040395180200000005
98104	0.00528612947
55953	0.014989390900000003
82191	0.00621183039
73446	0.013914489199999998
14485	0.014389744150000001
25443	0.0027685251000000004
83976	0.1002435036
44343	0.026526452900000004
77929	0.007483116000000001
49832	0.00549011678
74367	0.025744524900000003
48722	0.144561158
98706	0.0453743412
69242	0.00536307254
42360	0.0139798252
9223	0.003992957050000001
47845	0.00257054175
37887	0.006421830870000001
48394	0.075355769
87998	0.0338445449
88436	0.153514894
58794	0.0084254838
64896	0.370160938
76433	0.040932809
29134	0.0322131261
53342	0.0238484689
87076	0.028614483900000005
93494	0.028244080900000003
58423	0.008777788000000002
10376	0.00741294696
23726	0.00387517822
